,Tiempo (s),Voltaje total (num),Voltaje caida sobre R 0Ohm (num),Corriente (num),Voltaje diodo (num))
33118,1.7249407536654602,,,1.4148411875911079e-05,-0.231048583984375
33119,1.7249928383551656,,,1.419200841608965e-05,-0.23065185546875
33120,1.725044923044871,,,1.4265410754145408e-05,-0.23382568359375
33121,1.7250970077345766,,,1.4344151444059767e-05,-0.24114990234375
33122,1.725149092424282,,,1.4400204138575074e-05,-0.24835205078125
33123,1.7252011771139875,,,1.440242845184949e-05,-0.24517822265625
33124,1.7252532618036929,,,1.4228932016444971e-05,-0.23138427734375
33125,1.7253053464933983,,,1.380275359306669e-05,-0.20404052734375
33126,1.725357431183104,,,1.3087414444014213e-05,-0.158935546875
33127,1.7254095158728093,,,1.2096260448934039e-05,-0.089599609375
33128,1.7254616005625147,,,1.0800375535258746e-05,-0.000396728515625
33129,1.7255136852522202,,,9.238017891308308e-06,0.105224609375
33130,1.7255657699419258,,,7.493711421510568e-06,0.222442626953125
33131,1.7256178546316312,,,5.676447476311953e-06,0.346954345703125
33132,1.7256699393213366,,,3.814697265625e-06,0.474761962890625
33133,1.725722024011042,,,1.967182659894315e-06,0.602142333984375
33134,1.7257741087007474,,,2.0241250797193877e-07,0.724517822265625
33135,1.725826193390453,,,-1.4008725002277697e-06,0.835601806640625
33136,1.7258782780801585,,,-2.8489004418731776e-06,0.934967041015625
33137,1.725930362769864,,,-4.11586928298105e-06,1.020782470703125
33138,1.7259824474595693,,,-5.161296521956997e-06,1.090850830078125
33139,1.726034532149275,,,-5.938471580038265e-06,1.14251708984375
33140,1.7260866168389803,,,-6.49543962395226e-06,1.18011474609375
33141,1.7261387015286858,,,-6.861561588921283e-06,1.206939697265625
33142,1.7261907862183912,,,-7.062194646273688e-06,1.224700927734375
33143,1.7262428709080966,,,-7.110239813001093e-06,1.23126220703125
33144,1.7262949555978022,,,-7.103566873177843e-06,1.227447509765625
33145,1.7263470402875076,,,-7.091555581495991e-06,1.20880126953125
33146,1.726399124977213,,,-7.08621722963739e-06,1.167022705078125
33147,1.7264512096669185,,,-7.065753547512755e-06,1.0916748046875
33148,1.726503294356624,,,-7.075095663265306e-06,0.980255126953125
33149,1.7265553790463295,,,-7.11246412627551e-06,0.833251953125
33150,1.726607463736035,,,-7.151167177250364e-06,0.656036376953125
33151,1.7266595484257403,,,-7.162733606277332e-06,0.459228515625
33152,1.7267116331154457,,,-7.168516820790817e-06,0.26092529296875
33153,1.7267637178051514,,,-7.174744897959183e-06,0.079620361328125
33154,1.7268158024948568,,,-7.176524348578717e-06,-0.06988525390625
33155,1.7268678871845622,,,-7.187201052295918e-06,-0.17803955078125
33156,1.7269199718742676,,,-7.188980502915452e-06,-0.244720458984375
33157,1.7269720565639732,,,-7.176079485923834e-06,-0.275238037109375
33158,1.7270241412536786,,,-7.152946627869898e-06,-0.279266357421875
33159,1.727076225943384,,,-7.169851408755467e-06,-0.265899658203125
33160,1.7271283106330895,,,-7.169851408755467e-06,-0.25048828125
33161,1.7271803953227949,,,-7.140490473533163e-06,-0.24114990234375
33162,1.7272324800125005,,,-7.100452834593659e-06,-0.239532470703125
33163,1.727284564702206,,,-7.120026791408527e-06,-0.240509033203125
33164,1.7273366493919113,,,-7.122251104682945e-06,-0.246673583984375
33165,1.7273887340816168,,,-7.087106954947157e-06,-0.255523681640625
33166,1.7274408187713224,,,-7.033278573706268e-06,-0.2626953125
33167,1.7274929034610278,,,-7.040396376184402e-06,-0.26226806640625
33168,1.7275449881507332,,,-7.033723436361152e-06,-0.26043701171875
33169,1.7275970728404386,,,-6.9950203853862975e-06,-0.259765625
33170,1.727649157530144,,,-6.947864943968659e-06,-0.260040283203125
33171,1.7277012422198497,,,-6.969663214057945e-06,-0.258148193359375
33172,1.727753326909555,,,-6.98211936839468e-06,-0.258392333984375
33173,1.7278054115992605,,,-6.9621005489249275e-06,-0.261138916015625
33174,1.727857496288966,,,-6.92829098715379e-06,-0.264434814453125
33175,1.7279095809786715,,,-6.9523135705174925e-06,-0.267242431640625
33176,1.727961665668377,,,-6.95720705972121e-06,-0.268768310546875
33177,1.7280137503580824,,,-6.922062909985423e-06,-0.269287109375
33178,1.7280658350477878,,,-6.86778966608965e-06,-0.269561767578125
33179,1.7281179197374932,,,-6.8740177432580175e-06,-0.272552490234375
33180,1.7281700044271988,,,-6.865565352815233e-06,-0.274993896484375
33181,1.7282220891169042,,,-6.823748263256195e-06,-0.27593994140625
33182,1.7282741738066096,,,-6.769919882015306e-06,-0.276214599609375
33183,1.728326258496315,,,-6.776147959183673e-06,-0.2791748046875
33184,1.7283783431860207,,,-6.767250706086006e-06,-0.281646728515625
33185,1.728430427875726,,,-6.720984989978134e-06,-0.282958984375
33186,1.7284825125654315,,,-6.656924767674927e-06,-0.283905029296875
33187,1.728534597255137,,,-6.648917239887026e-06,-0.287841796875
33188,1.7285866819448423,,,-6.625339519178207e-06,-0.291351318359375
33189,1.728638766634548,,,-6.56795223669825e-06,-0.293365478515625
33190,1.7286908513242534,,,-6.50077797581086e-06,-0.294525146484375
33191,1.7287429360139588,,,-6.497219074571793e-06,-0.298187255859375
33192,1.7287950207036642,,,-6.486542370854592e-06,-0.30078125
33193,1.7288471053933698,,,-6.447839319879737e-06,-0.301513671875
33194,1.7288991900830752,,,-6.400683878462099e-06,-0.30133056640625
33195,1.7289512747727807,,,-6.413584895453717e-06,-0.3038330078125
33196,1.729003359462486,,,-6.413140032798834e-06,-0.30572509765625
33197,1.7290554441521915,,,-6.3775510204081635e-06,-0.3062744140625
33198,1.7291075288418971,,,-6.327281540406341e-06,-0.3062744140625
33199,1.7291596135316025,,,-6.329505853680758e-06,-0.309539794921875
33200,1.729211698221308,,,-6.31660483668914e-06,-0.312286376953125
33201,1.7292637829110133,,,-6.269004532616618e-06,-0.313629150390625
33202,1.729315867600719,,,-6.208058348897595e-06,-0.31439208984375
33203,1.7293679522904244,,,-6.202719997038994e-06,-0.318145751953125
33204,1.7294200369801298,,,-6.184035765533892e-06,-0.321319580078125
33205,1.7294721216698352,,,-6.132876560222303e-06,-0.322906494140625
33206,1.7295242063595406,,,-6.067036887299563e-06,-0.323974609375
33207,1.7295762910492463,,,-6.055470458272595e-06,-0.328155517578125
33208,1.7296283757389517,,,-6.029668424289359e-06,-0.331817626953125
33209,1.729680460428657,,,-5.972281141809402e-06,-0.333831787109375
33210,1.7297325451183625,,,-5.905551743576895e-06,-0.33502197265625
33211,1.7297846298080681,,,-5.897989078443878e-06,-0.338897705078125
33212,1.7298367144977735,,,-5.8819740228680755e-06,-0.341888427734375
33213,1.729888799187479,,,-5.839712070654154e-06,-0.342864990234375
33214,1.7299408838771844,,,-5.787218277377915e-06,-0.343048095703125
33215,1.7299929685668898,,,-5.788108002687682e-06,-0.34637451171875
33216,1.7300450532565954,,,-5.775206985696064e-06,-0.349151611328125
33217,1.7300971379463008,,,-5.729830994897959e-06,-0.350341796875
33218,1.7301492226360062,,,-5.671109124453353e-06,-0.350921630859375
33219,1.7302013073257116,,,-5.664881047284985e-06,-0.354766845703125
